employee,pattern_type,timestamp,location,latitude,longitude,visit_count,average_visits
Linnea Bergen,Late night visit,2014-01-10 22:26:25,Ahaggo Museum,36.06757731,24.87793294,,
Linnea Bergen,Late night visit,2014-01-10 22:26:26,Ahaggo Museum,36.06751338,24.87794288,,
Linnea Bergen,Late night visit,2014-01-10 22:26:27,Ahaggo Museum,36.06738612,24.87792483,,
Linnea Bergen,Late night visit,2014-01-10 22:26:29,Ahaggo Museum,36.06725221,24.87795235,,
Linnea Bergen,Late night visit,2014-01-10 22:26:33,Ahaggo Museum,36.06687979,24.87795697,,
Linnea Bergen,Late night visit,2014-01-10 22:26:34,Ahaggo Museum,36.06677012,24.87793989,,
Linnea Bergen,Late night visit,2014-01-10 22:26:35,Ahaggo Museum,36.0666744,24.87798081,,
Linnea Bergen,Late night visit,2014-01-10 22:26:37,Ahaggo Museum,36.06650743,24.87799293,,
Linnea Bergen,Late night visit,2014-01-10 22:26:38,Ahaggo Museum,36.06645175,24.87800023,,
Linnea Bergen,Late night visit,2014-01-10 22:26:40,Ahaggo Museum,36.06644699,24.87823013,,
Linnea Bergen,Late night visit,2014-01-10 22:26:42,Ahaggo Museum,36.06643165,24.87833808,,
Linnea Bergen,Late night visit,2014-01-10 22:26:43,Ahaggo Museum,36.06642407,24.87841736,,
Linnea Bergen,Late night visit,2014-01-10 22:26:45,Ahaggo Museum,36.06642618,24.8786068,,
Linnea Bergen,Late night visit,2014-01-10 22:26:46,Ahaggo Museum,36.06645496,24.87872967,,
Linnea Bergen,Late night visit,2014-01-10 22:26:47,Ahaggo Museum,36.06643939,24.87882124,,
Linnea Bergen,Late night visit,2014-01-10 22:26:49,Ahaggo Museum,36.06645946,24.87895906,,
Linnea Bergen,Late night visit,2014-01-10 22:26:50,Ahaggo Museum,36.06649389,24.87905833,,
Linnea Bergen,Late night visit,2014-01-10 22:26:51,Ahaggo Museum,36.06643262,24.87911721,,
Linnea Bergen,Late night visit,2014-01-10 22:26:53,Ahaggo Museum,36.06647977,24.87932775,,
Linnea Bergen,Late night visit,2014-01-10 22:26:55,Ahaggo Museum,36.06649793,24.87953857,,
Linnea Bergen,Late night visit,2014-01-10 22:26:57,Ahaggo Museum,36.06630116,24.87954199,,
Linnea Bergen,Late night visit,2014-01-10 22:26:58,Ahaggo Museum,36.06622343,24.87950568,,
Linnea Bergen,Late night visit,2014-01-10 22:26:59,Ahaggo Museum,36.0661128,24.87956773,,
Linnea Bergen,Late night visit,2014-01-10 22:27:00,Ahaggo Museum,36.06603074,24.8795751,,
Linnea Bergen,Late night visit,2014-01-10 22:27:03,Ahaggo Museum,36.06580285,24.87954239,,
Linnea Bergen,Late night visit,2014-01-10 22:27:04,Ahaggo Museum,36.06568391,24.87959672,,
Linnea Bergen,Late night visit,2014-01-10 22:27:06,Ahaggo Museum,36.06560379,24.87962392,,
Linnea Bergen,Late night visit,2014-01-10 22:27:07,Ahaggo Museum,36.06557958,24.87970698,,
Linnea Bergen,Late night visit,2014-01-10 22:27:09,Ahaggo Museum,36.0655767,24.87994595,,
Linnea Bergen,Late night visit,2014-01-10 22:27:15,Ahaggo Museum,36.06558829,24.88045005,,
Linnea Bergen,Late night visit,2014-01-10 22:27:16,Desafio Golf Course,36.06556714,24.88051412,,
Linnea Bergen,Late night visit,2014-01-10 22:27:17,Desafio Golf Course,36.06555986,24.88062658,,
Linnea Bergen,Late night visit,2014-01-10 22:27:18,Desafio Golf Course,36.06553298,24.88070864,,
Linnea Bergen,Late night visit,2014-01-10 22:27:19,Desafio Golf Course,36.06553908,24.88075283,,
Linnea Bergen,Late night visit,2014-01-10 22:27:20,Desafio Golf Course,36.06552607,24.88085497,,
Linnea Bergen,Late night visit,2014-01-10 22:27:21,Desafio Golf Course,36.06560136,24.88095013,,
Linnea Bergen,Late night visit,2014-01-10 22:27:23,Desafio Golf Course,36.06543788,24.88099176,,
Linnea Bergen,Late night visit,2014-01-10 22:27:25,Desafio Golf Course,36.06524436,24.88101699,,
Linnea Bergen,Late night visit,2014-01-10 22:27:26,Desafio Golf Course,36.0651734,24.88099676,,
Linnea Bergen,Late night visit,2014-01-10 22:27:30,Hallowed Grounds,36.06482405,24.88098266,,
Linnea Bergen,Late night visit,2014-01-10 22:27:31,Hallowed Grounds,36.06466978,24.88104172,,
Linnea Bergen,Late night visit,2014-01-10 22:27:32,Hallowed Grounds,36.06465142,24.88098189,,
Linnea Bergen,Late night visit,2014-01-10 22:27:33,Hallowed Grounds,36.06457105,24.88107014,,
Linnea Bergen,Late night visit,2014-01-10 22:27:36,Hallowed Grounds,36.06452773,24.88129643,,
Linnea Bergen,Late night visit,2014-01-10 22:27:37,Hallowed Grounds,36.06460591,24.88139662,,
Linnea Bergen,Late night visit,2014-01-10 22:27:38,Hallowed Grounds,36.06455037,24.88151089,,
Linnea Bergen,Late night visit,2014-01-10 22:27:39,Hallowed Grounds,36.06460068,24.88159638,,
Linnea Bergen,Late night visit,2014-01-10 22:27:40,Hallowed Grounds,36.06461638,24.88164268,,
Linnea Bergen,Late night visit,2014-01-10 22:27:41,Hallowed Grounds,36.0645417,24.88170616,,
Linnea Bergen,Late night visit,2014-01-10 22:27:42,Hallowed Grounds,36.06453652,24.8818344,,
Linnea Bergen,Late night visit,2014-01-10 22:27:43,Hallowed Grounds,36.06453925,24.88192622,,
Linnea Bergen,Late night visit,2014-01-10 22:27:45,Hallowed Grounds,36.06453262,24.88207922,,
Linnea Bergen,Late night visit,2014-01-10 22:27:46,Hallowed Grounds,36.06453152,24.88221076,,
Linnea Bergen,Late night visit,2014-01-10 22:27:47,Hallowed Grounds,36.0646058,24.88224054,,
Linnea Bergen,Late night visit,2014-01-10 22:27:48,Hallowed Grounds,36.06461672,24.88233895,,
Linnea Bergen,Late night visit,2014-01-10 22:27:49,Hallowed Grounds,36.06454766,24.88248075,,
Linnea Bergen,Late night visit,2014-01-10 22:27:50,Hallowed Grounds,36.06455146,24.88252712,,
Linnea Bergen,Late night visit,2014-01-10 22:27:51,Hallowed Grounds,36.06455547,24.88259672,,
Linnea Bergen,Late night visit,2014-01-10 22:27:52,Hallowed Grounds,36.06447842,24.88255256,,
Linnea Bergen,Late night visit,2014-01-10 22:27:54,Hallowed Grounds,36.06425513,24.88254654,,
Linnea Bergen,Late night visit,2014-01-10 22:27:55,Hallowed Grounds,36.06416801,24.88256526,,
Linnea Bergen,Late night visit,2014-01-10 22:27:56,Hallowed Grounds,36.06409579,24.88260469,,
Linnea Bergen,Late night visit,2014-01-10 22:27:58,Hallowed Grounds,36.0639614,24.88260205,,
Linnea Bergen,Late night visit,2014-01-10 22:27:59,Hallowed Grounds,36.06382685,24.88261562,,
Linnea Bergen,Late night visit,2014-01-10 22:28:00,Hallowed Grounds,36.06375064,24.88259579,,
Linnea Bergen,Late night visit,2014-01-10 22:28:03,Hallowed Grounds,36.06362157,24.88279026,,
Linnea Bergen,Late night visit,2014-01-10 22:28:04,Hallowed Grounds,36.06370718,24.88289448,,
Linnea Bergen,Late night visit,2014-01-10 22:28:05,Hallowed Grounds,36.06370238,24.88290251,,
Linnea Bergen,Late night visit,2014-01-10 22:28:06,Hallowed Grounds,36.06362491,24.88302841,,
Linnea Bergen,Late night visit,2014-01-10 22:28:07,Hallowed Grounds,36.0636846,24.88315699,,
Linnea Bergen,Late night visit,2014-01-10 22:28:08,Hallowed Grounds,36.06364731,24.88319263,,
Linnea Bergen,Late night visit,2014-01-10 22:28:09,Hallowed Grounds,36.06369065,24.88325395,,
Linnea Bergen,Late night visit,2014-01-10 22:28:10,Hallowed Grounds,36.06362003,24.88339495,,
Linnea Bergen,Late night visit,2014-01-10 22:28:11,Hallowed Grounds,36.06366534,24.88348774,,
Linnea Bergen,Late night visit,2014-01-10 22:28:14,Hallowed Grounds,36.06364358,24.88376064,,
Linnea Bergen,Late night visit,2014-01-10 22:28:15,Hallowed Grounds,36.0636663,24.88384669,,
Linnea Bergen,Late night visit,2014-01-10 22:28:16,Hallowed Grounds,36.06369117,24.88392788,,
Linnea Bergen,Late night visit,2014-01-10 22:28:17,Hallowed Grounds,36.06363072,24.88394699,,
Linnea Bergen,Late night visit,2014-01-10 22:28:20,Hallowed Grounds,36.06365826,24.88423992,,
Linnea Bergen,Late night visit,2014-01-10 22:28:22,Hallowed Grounds,36.06362186,24.88446999,,
Linnea Bergen,Late night visit,2014-01-10 22:28:23,Hallowed Grounds,36.0636398,24.88448032,,
Linnea Bergen,Late night visit,2014-01-10 22:28:31,Frydos Autosupply n' More,36.06363913,24.88522623,,
Linnea Bergen,Late night visit,2014-01-10 22:28:33,Frydos Autosupply n' More,36.06365903,24.8854035,,
Linnea Bergen,Late night visit,2014-01-10 22:28:34,Frydos Autosupply n' More,36.06371077,24.88542899,,
Linnea Bergen,Late night visit,2014-01-10 22:28:37,Frydos Autosupply n' More,36.06368272,24.88571434,,
Linnea Bergen,Late night visit,2014-01-10 22:28:39,Frydos Autosupply n' More,36.06362886,24.88594351,,
Linnea Bergen,Late night visit,2014-01-10 22:28:42,Frydos Autosupply n' More,36.06366222,24.88620509,,
Linnea Bergen,Late night visit,2014-01-10 22:28:44,Frydos Autosupply n' More,36.06368165,24.88636428,,
Linnea Bergen,Late night visit,2014-01-10 22:28:46,Frydos Autosupply n' More,36.06370298,24.8864871,,
Linnea Bergen,Late night visit,2014-01-10 22:28:47,Frydos Autosupply n' More,36.06365869,24.88656754,,
Linnea Bergen,Late night visit,2014-01-10 22:28:49,Frydos Autosupply n' More,36.06368148,24.88679484,,
Linnea Bergen,Late night visit,2014-01-10 22:28:53,Frydos Autosupply n' More,36.06364625,24.88715061,,
Linnea Bergen,Late night visit,2014-01-10 22:28:55,Frydos Autosupply n' More,36.06364725,24.88728364,,
Linnea Bergen,Late night visit,2014-01-10 22:28:58,Frydos Autosupply n' More,36.06351552,24.88754257,,
Linnea Bergen,Late night visit,2014-01-10 22:28:59,Frydos Autosupply n' More,36.06342453,24.88754834,,
Linnea Bergen,Late night visit,2014-01-10 22:29:01,Frydos Autosupply n' More,36.06328516,24.88764265,,
Linnea Bergen,Late night visit,2014-01-10 22:29:02,Frydos Autosupply n' More,36.06320344,24.88770891,,
Linnea Bergen,Late night visit,2014-01-10 22:29:06,Frydos Autosupply n' More,36.06286923,24.88770958,,
Linnea Bergen,Late night visit,2014-01-10 22:29:07,Frydos Autosupply n' More,36.0627404,24.88774098,,
Linnea Bergen,Late night visit,2014-01-10 22:29:14,Frydos Autosupply n' More,36.06213566,24.88772872,,
Linnea Bergen,Late night visit,2014-01-10 22:29:19,Frydos Autosupply n' More,36.06217307,24.88818169,,
Linnea Bergen,Late night visit,2014-01-10 22:29:20,Frydos Autosupply n' More,36.06220848,24.88821561,,
Linnea Bergen,Late night visit,2014-01-10 22:29:21,Frydos Autosupply n' More,36.06214027,24.88836063,,
Linnea Bergen,Late night visit,2014-01-10 22:29:26,Frydos Autosupply n' More,36.06217973,24.88876339,,
Linnea Bergen,Late night visit,2014-01-10 22:29:27,Frydos Autosupply n' More,36.06220644,24.88883387,,
Linnea Bergen,Late night visit,2014-01-10 22:29:28,Frydos Autosupply n' More,36.06214565,24.8888942,,
Linnea Bergen,Late night visit,2014-01-10 22:29:30,Frydos Autosupply n' More,36.062188,24.88914249,,
Linnea Bergen,Late night visit,2014-01-10 22:29:31,Frydos Autosupply n' More,36.06215997,24.88921428,,
Linnea Bergen,Late night visit,2014-01-10 22:29:32,Frydos Autosupply n' More,36.06218422,24.88929995,,
Linnea Bergen,Late night visit,2014-01-10 22:29:33,Frydos Autosupply n' More,36.06216563,24.88934869,,
Linnea Bergen,Late night visit,2014-01-10 22:29:35,Frydos Autosupply n' More,36.06213746,24.88953541,,
Linnea Bergen,Late night visit,2014-01-10 22:29:36,Frydos Autosupply n' More,36.06216631,24.88958219,,
Linnea Bergen,Late night visit,2014-01-10 22:29:37,Frydos Autosupply n' More,36.06217057,24.88967923,,
Linnea Bergen,Late night visit,2014-01-10 22:29:39,Frydos Autosupply n' More,36.0621819,24.88990952,,
Linnea Bergen,Late night visit,2014-01-10 22:29:41,Frydos Autosupply n' More,36.06216247,24.89010758,,
Linnea Bergen,Late night visit,2014-01-10 22:29:45,Frydos Autosupply n' More,36.06217228,24.89042889,,
Linnea Bergen,Late night visit,2014-01-10 22:29:46,Frydos Autosupply n' More,36.0621565,24.89050734,,
Linnea Bergen,Late night visit,2014-01-10 22:29:48,Frydos Autosupply n' More,36.06221459,24.89067742,,
Linnea Bergen,Late night visit,2014-01-10 22:29:50,Frydos Autosupply n' More,36.06214512,24.89083439,,
Linnea Bergen,Late night visit,2014-01-10 22:29:52,Frydos Autosupply n' More,36.06217432,24.89102941,,
Linnea Bergen,Late night visit,2014-01-10 22:29:53,Frydos Autosupply n' More,36.06215922,24.89113472,,
Linnea Bergen,Late night visit,2014-01-10 22:29:54,Frydos Autosupply n' More,36.06212222,24.89111973,,
Linnea Bergen,Late night visit,2014-01-10 22:29:56,Frydos Autosupply n' More,36.06195391,24.89109832,,
Linnea Bergen,Late night visit,2014-01-10 22:29:57,Frydos Autosupply n' More,36.06183057,24.89113269,,
Linnea Bergen,Late night visit,2014-01-10 22:30:02,Frydos Autosupply n' More,36.06137354,24.89105335,,
Linnea Bergen,Late night visit,2014-01-10 22:30:03,Frydos Autosupply n' More,36.06135729,24.89101194,,
Linnea Bergen,Late night visit,2014-01-10 22:30:04,Frydos Autosupply n' More,36.06124182,24.89100782,,
Linnea Bergen,Late night visit,2014-01-10 22:30:05,Frydos Autosupply n' More,36.0611328,24.89097336,,
Linnea Bergen,Late night visit,2014-01-10 22:30:06,Frydos Autosupply n' More,36.06109613,24.89110221,,
Linnea Bergen,Late night visit,2014-01-10 22:30:07,Frydos Autosupply n' More,36.06112858,24.89117036,,
Linnea Bergen,Late night visit,2014-01-10 22:30:09,Frydos Autosupply n' More,36.06104999,24.8913186,,
Linnea Bergen,Late night visit,2014-01-10 22:30:10,Frydos Autosupply n' More,36.06107024,24.8913935,,
Linnea Bergen,Late night visit,2014-01-10 22:30:11,Frydos Autosupply n' More,36.06104595,24.89145862,,
Linnea Bergen,Late night visit,2014-01-10 22:30:12,Frydos Autosupply n' More,36.06108001,24.89155275,,
Linnea Bergen,Late night visit,2014-01-10 22:30:13,Coffee Cameleon,36.06106961,24.89171412,,
Linnea Bergen,Late night visit,2014-01-10 22:30:14,Coffee Cameleon,36.06112446,24.89177198,,
Linnea Bergen,Late night visit,2014-01-10 22:30:15,Coffee Cameleon,36.06103332,24.89181033,,
Linnea Bergen,Late night visit,2014-01-10 22:30:16,Coffee Cameleon,36.06109904,24.89197881,,
Linnea Bergen,Late night visit,2014-01-10 22:30:17,Coffee Cameleon,36.06103329,24.89206373,,
Linnea Bergen,Late night visit,2014-01-10 22:30:22,Coffee Cameleon,36.0608179,24.89222514,,
Linnea Bergen,Late night visit,2014-01-10 22:30:24,Coffee Cameleon,36.06068696,24.89220527,,
Linnea Bergen,Late night visit,2014-01-10 22:30:25,Coffee Cameleon,36.06057094,24.8922214,,
Linnea Bergen,Late night visit,2014-01-10 22:30:26,Coffee Cameleon,36.06043303,24.89222479,,
Linnea Bergen,Late night visit,2014-01-10 22:30:27,Coffee Cameleon,36.06035235,24.89222377,,
Linnea Bergen,Late night visit,2014-01-10 22:30:30,Coffee Cameleon,36.0601894,24.89239112,,
Linnea Bergen,Late night visit,2014-01-10 22:30:33,Coffee Cameleon,36.06011622,24.89258967,,
Linnea Bergen,Late night visit,2014-01-10 22:30:35,Coffee Cameleon,36.06005388,24.89274535,,
Linnea Bergen,Late night visit,2014-01-10 22:30:36,Coffee Cameleon,36.06007425,24.89282187,,
Linnea Bergen,Late night visit,2014-01-10 22:30:37,Coffee Cameleon,36.06003266,24.89289275,,
Linnea Bergen,Late night visit,2014-01-10 22:30:39,Coffee Cameleon,36.06002153,24.89309515,,
Linnea Bergen,Late night visit,2014-01-10 22:30:40,Coffee Cameleon,36.06000075,24.8931686,,
Linnea Bergen,Late night visit,2014-01-10 22:30:41,Coffee Cameleon,36.05987927,24.89326348,,
Linnea Bergen,Late night visit,2014-01-10 22:30:42,Coffee Cameleon,36.05994085,24.89331205,,
Linnea Bergen,Late night visit,2014-01-10 22:30:43,Coffee Cameleon,36.05983028,24.89345343,,
Linnea Bergen,Late night visit,2014-01-10 22:30:44,Coffee Cameleon,36.05988383,24.89349985,,
Linnea Bergen,Late night visit,2014-01-10 22:30:47,Coffee Cameleon,36.0597951,24.89377573,,
Linnea Bergen,Late night visit,2014-01-10 22:30:51,Coffee Cameleon,36.05972857,24.89405742,,
Linnea Bergen,Late night visit,2014-01-10 22:30:52,Coffee Cameleon,36.0596628,24.89415077,,
Linnea Bergen,Late night visit,2014-01-10 22:30:55,Coffee Cameleon,36.05959148,24.89446615,,
Linnea Bergen,Late night visit,2014-01-10 22:30:58,Coffee Cameleon,36.05953554,24.89463283,,
Linnea Bergen,Late night visit,2014-01-10 22:30:59,Coffee Cameleon,36.05951764,24.8948043,,
Linnea Bergen,Late night visit,2014-01-10 22:31:01,Coffee Cameleon,36.05948388,24.89478965,,
Elsa Orilla,Late night visit,2014-01-10 22:43:01,Guy's Gyros,36.08547354,24.8604251,,
Elsa Orilla,Late night visit,2014-01-10 22:43:03,Guy's Gyros,36.08544323,24.86070418,,
Elsa Orilla,Late night visit,2014-01-10 22:43:04,Guy's Gyros,36.08542692,24.86071466,,
Elsa Orilla,Late night visit,2014-01-10 22:43:07,Guy's Gyros,36.08550048,24.86097637,,
Elsa Orilla,Late night visit,2014-01-10 22:43:09,Guy's Gyros,36.08548602,24.86115364,,
Elsa Orilla,Late night visit,2014-01-10 22:43:10,Guy's Gyros,36.08545169,24.86132382,,
Elsa Orilla,Late night visit,2014-01-10 22:43:12,Guy's Gyros,36.08545819,24.86145728,,
Elsa Orilla,Late night visit,2014-01-10 22:43:13,Guy's Gyros,36.08544863,24.86152308,,
Elsa Orilla,Late night visit,2014-01-10 22:43:15,Guy's Gyros,36.08550206,24.86167939,,
Elsa Orilla,Late night visit,2014-01-10 22:43:16,Guy's Gyros,36.08548302,24.86177751,,
Elsa Orilla,Late night visit,2014-01-10 22:43:18,Guy's Gyros,36.08548099,24.86196135,,
Elsa Orilla,Late night visit,2014-01-10 22:43:19,Guy's Gyros,36.08543944,24.86208308,,
Elsa Orilla,Late night visit,2014-01-10 22:43:20,Guy's Gyros,36.08548846,24.86213337,,
Elsa Orilla,Late night visit,2014-01-10 22:43:21,Guy's Gyros,36.08547756,24.86223911,,
Elsa Orilla,Late night visit,2014-01-10 22:43:22,Guy's Gyros,36.08545437,24.86233936,,
Elsa Orilla,Late night visit,2014-01-10 22:43:26,Guy's Gyros,36.08550726,24.86268338,,
Elsa Orilla,Late night visit,2014-01-10 22:43:28,Guy's Gyros,36.08548896,24.8628346,,
Elsa Orilla,Late night visit,2014-01-10 22:43:29,Guy's Gyros,36.08542409,24.86292612,,
Elsa Orilla,Late night visit,2014-01-10 22:43:30,Guy's Gyros,36.08543363,24.86304894,,
Elsa Orilla,Late night visit,2014-01-10 22:43:32,Guy's Gyros,36.08547502,24.86321517,,
Elsa Orilla,Late night visit,2014-01-10 22:43:33,Guy's Gyros,36.08542382,24.8632494,,
Elsa Orilla,Late night visit,2014-01-10 22:43:34,Guy's Gyros,36.08542254,24.86340156,,
Elsa Orilla,Late night visit,2014-01-10 22:43:35,Guy's Gyros,36.08550273,24.86348809,,
Elsa Orilla,Late night visit,2014-01-10 22:43:36,Guy's Gyros,36.08548373,24.86355641,,
Elsa Orilla,Late night visit,2014-01-10 22:43:37,Guy's Gyros,36.0854722,24.86367468,,
Elsa Orilla,Late night visit,2014-01-10 22:43:38,Guy's Gyros,36.08544897,24.86370782,,
Elsa Orilla,Late night visit,2014-01-10 22:43:39,Guy's Gyros,36.0854713,24.86382934,,
Elsa Orilla,Late night visit,2014-01-10 22:43:40,Guy's Gyros,36.08542964,24.86388076,,
Elsa Orilla,Late night visit,2014-01-10 22:43:42,Guy's Gyros,36.0852635,24.86401978,,
Elsa Orilla,Late night visit,2014-01-10 22:43:43,Guy's Gyros,36.08523385,24.86406815,,
Elsa Orilla,Late night visit,2014-01-10 22:43:44,Guy's Gyros,36.0851572,24.86411666,,
Elsa Orilla,Late night visit,2014-01-10 22:43:47,Guy's Gyros,36.08495866,24.86422117,,
Elsa Orilla,Late night visit,2014-01-10 22:43:48,Guy's Gyros,36.08486209,24.86420231,,
Elsa Orilla,Late night visit,2014-01-10 22:43:50,Guy's Gyros,36.08467777,24.86418209,,
Elsa Orilla,Late night visit,2014-01-10 22:43:52,Guy's Gyros,36.08445324,24.86418057,,
Elsa Orilla,Late night visit,2014-01-10 22:43:53,Guy's Gyros,36.0844562,24.86423392,,
Elsa Orilla,Late night visit,2014-01-10 23:00:01,Guy's Gyros,36.08442703,24.86419482,,
Nils Calixto,Late night visit,2014-01-06 22:11:01,Desafio Golf Course,36.06648637,24.88259577,,
Nils Calixto,Late night visit,2014-01-06 22:11:01,Desafio Golf Course,36.06639537,24.88260862,,
Nils Calixto,Late night visit,2014-01-06 22:11:02,Desafio Golf Course,36.06627483,24.88259189,,
Nils Calixto,Late night visit,2014-01-06 22:11:03,Desafio Golf Course,36.06616031,24.88260039,,
Nils Calixto,Late night visit,2014-01-06 22:11:04,Desafio Golf Course,36.06608001,24.88261488,,
Nils Calixto,Late night visit,2014-01-06 22:11:05,Desafio Golf Course,36.06607478,24.88261657,,
Nils Calixto,Late night visit,2014-01-06 22:11:08,Desafio Golf Course,36.06572586,24.88263629,,
Nils Calixto,Late night visit,2014-01-06 22:11:09,Desafio Golf Course,36.06571186,24.88264147,,
Nils Calixto,Late night visit,2014-01-06 22:11:10,Desafio Golf Course,36.06555436,24.8825713,,
Nils Calixto,Late night visit,2014-01-06 22:11:14,Desafio Golf Course,36.06519892,24.88261431,,
